id,code,acronym,name,level_id:id,date,deprecated,attachment_ids:id,subject_ids:id
__import__.study_btx_171_2022,"BTX_171_2022","BTX","Batxillerat","ems.level_btx","2022-09-01","","ems.dogc_8758_20220922_v1,ems.concre_btx_20250610_v1,ems.comp_pi_btx_2024_v1,ems.cur_educ_fisi_btx_2024_v1,ems.cur_filo_btx_2024_v1,ems.cur_hist_btx_2024_v1,ems.cur_hist_filo_btx_2024_v1,ems.cur_llen_loca_btx_2024_v1,ems.cur_llen_estr_btx_2024_v1,ems.cur_anal_musi_btx_2024_v1,ems.cur_arts_esce_btx_2024_v1,ems.cur_cien_gene_btx_2024_v1,ems.cur_dibu_arti_btx_2024_v1,ems.cur_llen_llat_btx_2024_v1,ems.cur_mate_btx_2024_v1,ems.cur_mate_soci_btx_2024_v1,ems.cur_mate_gene_btx_2024_v1,ems.cur_econ_empr_btx_2024_v1,ems.cur_movi_cult_btx_2024_v1,ems.cur_econ_btx_2024_v1,ems.cur_func_empr_btx_2024_v1,ems.cur_geog_btx_2024_v1,ems.cur_hist_art_btx_2024_v1,ems.cur_hist_mon_btx_2024_v1,ems.cur_lite_cast_btx_2024_v1,ems.cur_lite_cata_btx_2024_v1,ems.cur_lite_univ_btx_2024_v1,ems.cur_llen_greg_btx_2024_v1,ems.cur_cor_btx_2024_v1,ems.cur_cult_audi_btx_2024_v1,ems.cur_hist_musi_btx_2024_v1,ems.cur_lite_dram_btx_2024_v1,ems.cur_llen_musi_btx_2024_v1,ems.cur_dibu_tecn_btx_2024_v1,ems.cur_diss_btx_2024_v1,ems.cur_fona_arti_btx_2024_v1,ems.cur_proj_arti_btx_2024_v1,ems.cur_tecn_graf_btx_2024_v1,ems.cur_volu_btx_2024_v1,ems.cur_biol_eso_2024_v1,ems.cur_dibu_tecn_eso_2024_v1,ems.cur_fisi_eso_2024_v1,ems.cur_geol_eso_2024_v1,ems.cur_quim_eso_2024_v1,ems.cur_tecn_engi_eso_2024_v1","__import__.subject_171_2022_CAT1,__import__.subject_171_2022_CAS1,__import__.subject_171_2022_ANG1,__import__.subject_171_2022_FILO,__import__.subject_171_2022_EF,__import__.subject_171_2022_TUT1,__import__.subject_171_2022_MAT1,__import__.subject_171_2022_FIS1,__import__.subject_171_2022_TEC1,__import__.subject_171_2022_DT1,__import__.subject_171_2022_QUI1,__import__.subject_171_2022_CAT2,__import__.subject_171_2022_CAS2,__import__.subject_171_2022_ANG2,__import__.subject_171_2022_HFIL,__import__.subject_171_2022_HESP,__import__.subject_171_2022_TUT2,__import__.subject_171_2022_TR,__import__.subject_171_2022_MAT2,__import__.subject_171_2022_FIS2,__import__.subject_171_2022_TEC2,__import__.subject_171_2022_HART,__import__.subject_171_2022_ODS,__import__.subject_171_2022_QUI2,__import__.subject_171_2022_DT2,__import__.subject_171_2022_BIO1,__import__.subject_171_2022_GEO1,__import__.subject_171_2022_PSI1,__import__.subject_171_2022_FRA1,__import__.subject_171_2022_LAT1,__import__.subject_171_2022_LUN1,__import__.subject_171_2022_GRE1,__import__.subject_171_2022_HMON,__import__.subject_171_2022_ECON,__import__.subject_171_2022_MSO1,__import__.subject_171_2022_FEM1,__import__.subject_171_2022_BIO2,__import__.subject_171_2022_GEO2,__import__.subject_171_2022_FRA2,__import__.subject_171_2022_MSO2,__import__.subject_171_2022_LAT2,__import__.subject_171_2022_GRE2,__import__.subject_171_2022_GEOG,__import__.subject_171_2022_FEM2,__import__.subject_171_2022_SANG,__import__.subject_171_2022_ESCR,__import__.subject_171_2022_COMA,__import__.subject_171_2022_PROT,__import__.subject_171_2022_SNER,__import__.subject_171_2022_DIAR,__import__.subject_171_2022_MAPL,__import__.subject_171_2022_ETNO,__import__.subject_171_2022_REPR,__import__.subject_171_2022_POES,__import__.subject_171_2022_AMMA,__import__.subject_171_2022_MEMH,__import__.subject_171_2022_NANO,__import__.subject_171_2022_ROB1,__import__.subject_171_2022_CIUT,__import__.subject_171_2022_REL1,__import__.subject_171_2022_ONES,__import__.subject_171_2022_ROB2,__import__.subject_171_2022_POLI,__import__.subject_171_2022_REL2,__import__.subject_171_2022_REAC,__import__.subject_171_2022_CAUD,__import__.subject_171_2022_DRET"
